index,shipment_id,device_id,device_time,latitude,longitude,address,distance_from_origin,id,end_lag,time_interval,distance,speed
13298,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 14:42:14,37.6592178345,-85.85559082030001,"Heading south in the area of I-65, Elizabethtown, KY 42701, USA",460.85280628757135,19069,0,298.0,9142.478871837397,110.44605348528398
13299,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 14:47:14,37.5748252869,-85.8735198975,"Heading south in the area of 8513 S Dixie Hwy, Elizabethtown, KY 42701, USA",453.7525632860463,19070,0,300.0,9518.955487186424,114.2274658462371
13300,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 14:52:12,37.4914741516,-85.8806915283,"Heading south in the area of 4198 Jenkins Rd, Sonora, KY 42776, USA",447.563637597663,19071,0,298.0,9292.688388469825,112.26066509560863
13301,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 14:57:10,37.4056892395,-85.8818511963,"Heading south in the area of I-65, Bonnieville, KY 42713, USA",441.7484335915757,19072,0,298.0,9542.390964192387,115.27720627883421
13302,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:02:10,37.3232116699,-85.9057922363,"Heading south in the area of 1125 Pine Ridge Rd, Bonnieville, KY 42713, USA",434.63845128554874,19073,0,300.0,9414.946109558538,112.97935331470246
13303,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:07:08,37.2411155701,-85.9276885986,"Heading south in the area of I-65, Horse Cave, KY 42749, USA",427.78675541220883,19074,0,298.0,9334.89323773601,112.7705223350659
13304,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:12:06,37.1642990112,-85.9665298462,"Heading south in the area of 450 Wildlife Rd, Cave City, KY 42127, USA",420.1117860811696,19075,0,298.0,9211.20558493126,111.2763090797065
13305,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:17:06,37.1090621948,-86.0373001099,"Heading west in the area of I-65, Park City, KY 42160, USA",411.4715572312636,19076,0,300.0,8782.285784598758,105.3874294151851
13306,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:22:04,37.0566520691,-86.11865997310001,"Heading west in the area of 521 Frontage Rd, Smiths Grove, KY 42171, USA",402.2271011698007,19077,0,298.0,9279.267813682492,112.09853734649991
13307,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:27:02,37.0407791138,-86.22253417969999,"Heading west in the area of I-65, Smiths Grove, KY 42171, USA",393.60920509227117,19078,0,298.0,9388.942754581854,113.42346951843851
13308,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:32:01,37.0120239258,-86.31967163089999,"Heading west in the area of I-65, Bowling Green, KY 42103, USA",384.6973627551907,19079,0,299.0,9199.813868614441,110.76698972244812
13309,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:37:01,36.9675483704,-86.3965988159,"Heading south in the area of 356 Suwannee Trail St, Bowling Green, KY 42103, USA",376.2615354991481,19080,0,300.0,8437.035050492523,101.24442060591028
13310,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:41:58,36.8915328979,-86.4409408569,"Heading south in the area of I-65, Bowling Green, KY 42104, USA",368.21554156922275,19081,0,297.0,9329.23586278599,113.08164682164838
13311,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:46:57,36.808921814,-86.4739990234,"Heading south in the area of I-65, Woodburn, KY 42170, USA",360.66057787027205,19082,0,299.0,9648.423568525517,116.16831052405307
13312,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:51:55,36.732334137,-86.5133209229,"Heading south in the area of I-65, Franklin, KY 42134, USA",353.0906168215467,19083,0,298.0,9211.15859070277,111.27574136419453
13313,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 15:56:55,36.6558456421,-86.5641174316,"Heading south in the area of I-65, Franklin, KY 42134, USA",344.72966991794016,19084,0,300.0,9638.862886187102,115.66635463424522
13314,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:01:53,36.5816192627,-86.611869812,"Heading south in the area of Interstate 65 S, Portland, TN 37148, USA",336.79313482555546,19085,0,298.0,9291.868978555738,112.25076618389483
13315,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:06:51,36.506187439,-86.660736084,"Heading south in the area of I-65, Cross Plains, TN 37049, USA",328.7680558079324,19086,0,298.0,9458.620668314295,114.26521612728679
13316,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:11:51,36.4298782349,-86.71118927,"Heading south in the area of 7463 Swift Rd, Greenbrier, TN 37073, USA",320.6430942847072,19087,0,300.0,9613.072344414253,115.35686813297104
13317,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:16:49,36.3964271545,-86.717010498,"Heading south in the area of 1556 Slaters Creek Rd, Goodlettsville, TN 37072, USA",318.38422422590077,19088,0,298.0,3757.068116330499,45.38740006305301
13318,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:21:48,36.3702964783,-86.71218872070001,"194 Ridgecrest Dr, Goodlettsville, TN 37072, USA",317.3783295063032,19089,0,299.0,2938.4071433663607,35.37881510407659
13319,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:26:46,36.3485374451,-86.717414856,"Heading south in the area of 1016 Kasper Way, Goodlettsville, TN 37072, USA",315.8271895340534,19090,0,298.0,2465.1113597505364,29.779868775509833
13320,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:31:46,36.288356781,-86.725227356,"Heading south in the area of 813 Hamblen Dr, Madison, TN 37115, USA",312.1283696406371,19091,0,300.0,6730.404201402028,80.76485041682433
13321,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:36:44,36.2394142151,-86.77665710449999,"Heading west in the area of 3207 Healy Dr, Nashville, TN 37207, USA",305.56602409474846,19092,0,298.0,7135.165223652876,86.19662686292065
13322,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:41:42,36.2225456238,-86.8706970215,"Heading west in the area of 2800 Cato Ridge Dr, Nashville, TN 37218, USA",297.18114979469306,19093,0,298.0,8643.601654535167,104.41934884673356
13323,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:46:41,36.1562194824,-86.85899353030001,"Heading east in the area of 5610 Leslie Ave, Nashville, TN 37209, USA",294.8750102227457,19094,0,299.0,7451.8801059408,89.72163338256482
13324,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:52:14,36.1121392576,-86.9211301364,"7305 Sonya Dr, Nashville, TN 37209, USA",287.7345441462549,19095,0,333.0,7429.528138920037,80.31922312345986
13325,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 16:56:39,36.0773696899,-87.0159606934,"Heading west in the area of 8937 Newsom Station Rd, Nashville, TN 37221, USA",278.37564411894584,19096,0,265.0,9359.616519344534,127.14950743260499
13326,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:02:07,36.074695,-87.109929,"1097 Mayes Rd, Kingston Springs, TN 37082, USA",270.62462241981467,19097,0,328.0,8452.986219340923,92.77667801715647
13327,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:07:02,36.0266613684,-87.1962135789,"I-40, Burns, TN 37029, USA",261.31362513082036,19098,0,295.0,9420.975487789276,114.96783646115726
13328,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:11:44,36.0243606567,-87.2945175171,"Heading west in the area of 505 Iron Hill Rd, Burns, TN 37029, USA",253.25886955739855,19099,0,282.0,8846.8984230261,112.9391288045885
13329,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:17:00,35.998797,-87.436117,"40 Interstate, Dickson, TN 37055, USA",240.61296931294703,19100,0,316.0,13053.667955422525,148.71267290987686
13330,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:21:31,35.9853820801,-87.4955215454,"Heading west in the area of I-40, Dickson, TN 37055, USA",235.18220682617647,19101,0,271.0,5550.489456025821,73.73343926823968
13331,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:27:01,35.9351352712,-87.5798519322,"I-40, McEwen, TN 37101, USA",225.86644147837146,19102,0,330.0,9427.699774876923,102.84763390774825
13332,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:31:57,35.882659,-87.691101,"I-40, Only, TN 37140, USA",214.28296520339373,19103,0,296.0,11598.28645112787,141.06024062182544
13333,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:36:56,35.8802024167,-87.800619,"15601 TN-13, Hurricane Mills, TN 37078, USA",205.43224838249384,19104,0,299.0,9873.75462075704,118.88132653754295
13334,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:41:55,35.868406,-87.928453,"Pond No Bottom Rd, Waverly, TN 37185, USA",194.73491405406696,19105,0,299.0,11596.15485336452,139.6192557595728
13335,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:46:59,35.864352,-88.019409,"599 Sunset Dr, Holladay, TN 38341, USA",187.44034161869365,19106,0,304.0,8211.078460870674,97.23645545767904
13336,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:51:23,35.8515014648,-88.06600189209999,"Heading west in the area of 1238 Gossett Rd, Holladay, TN 38341, USA",183.1077038126255,19107,0,264.0,4436.833238279173,60.502271431079635
13337,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 17:56:53,35.8199386597,-88.1731185913,"Heading west in the area of I-40, Holladay, TN 38341, USA",173.04708188862023,19108,0,330.0,10277.35405692753,112.1165897119367
13338,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 18:01:41,35.8163909912,-88.2744445801,"I-40, Westport, TN 38387, USA",165.16287996386066,19109,0,288.0,9147.497002723509,114.34371253404386
13339,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 18:07:37,35.782257,-88.411942,"I-40, Wildersville, TN 38388, USA",152.78935056655175,19110,0,356.0,12972.406031343275,131.18163402481963
13340,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 18:17:41,35.745826,-88.547665,"2225 Rock Milam Rd, Cedar Grove, TN 38321, USA",140.5003261601716,19111,0,604.0,12902.560853016479,76.90268058089292
13341,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 18:27:37,35.68075,-88.78007,"4 International Cove, Jackson, TN 38305, USA",119.56894477870587,19112,0,596.0,22202.22611412677,134.10740605848386
13342,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 18:37:35,35.6334223902,-88.94422714630001,"1246 Lower Brownsville Rd, Jackson, TN 38301, USA",105.00036932581979,19113,0,598.0,15742.221812390542,94.76922830201664
13343,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 18:47:33,35.548587,-89.197334,"I-40, Brownsville, TN 38012, USA",82.38129714759728,19114,0,598.0,24762.250986759656,149.07040727815178
13344,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 18:57:30,35.454825,-89.313848,"I-40, Stanton, TN 38069, USA",67.61904975015908,19115,0,597.0,14835.14016282638,89.45813163513395
13345,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 19:07:29,35.349286,-89.5146,"3965 TN-59, Mason, TN 38049, USA",47.53033344958521,19116,0,599.0,21658.32429826456,130.16689060726614
13346,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 19:15:58,35.2780532837,-89.6347732544,"Heading west in the area of 1 Larry Anderson Ln, Arlington, TN 38002, USA",35.553072975557676,19117,0,509.0,13481.368703106515,95.3495625367062
13347,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 19:25:37,35.1643791199,-89.6378326416,"I-269, Collierville, TN 38017, USA",24.146606427570557,19118,0,579.0,12647.014024476923,78.63428409001196
13348,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 19:36:13,35.0044212341,-89.6442565918,"420 Mann Dr, Piperton, TN 38017, USA",12.717452621550965,19119,0,636.0,17801.69410314455,100.76430624421444
13349,sensitech-AE38042,JNJSHPJOM-JC6342,2021-03-05 19:46:20,34.9622879028,-89.7547912598,"13259 Cades Ln, Olive Branch, MS 38654, USA",3.217173541181963,19120,1,607.0,11110.125244101362,65.89201133239688
4460,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 14:26:20,37.8228235263,-85.7292827368,"I-65, Lebanon Junction, KY 40150, USA",480.9963999604209,19264,0,295.0,3153.8994685713865,38.48826470121014
4461,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 14:31:18,37.745877,-85.801257,"1800 Wooden Ln, Elizabethtown, KY 42701, USA",470.66060052126886,19265,0,298.0,10643.496373552694,128.57915082144197
4462,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 14:36:21,37.6786816154,-85.8449104615,"913 Hawkins Dr, Elizabethtown, KY 42701, USA",462.9486653193321,19266,0,303.0,8403.420318957547,99.84261765098077
4463,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 14:41:22,37.6220884068,-85.8636198136,"5133 S Dixie Hwy, Glendale, KY 42740, USA",457.70881411256636,19267,0,301.0,6506.918205738769,77.82360644737399
4464,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 14:46:14,37.56318,-85.875161,"I-65, Elizabethtown, KY 42701, USA",452.83728499988,19268,0,292.0,6630.855259116866,81.75027031787918
4465,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 14:50:45,37.4728317261,-85.8811340332,"I-65, Upton, KY 42784, USA",446.27563427850805,19269,0,271.0,10063.230033859152,133.6812845826308
4466,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 14:55:53,37.3937149048,-85.8830718994,"318 Gaddie Cottrell Rd, Bonnieville, KY 42713, USA",440.8716080211825,19270,0,308.0,8801.815160841037,102.8783590228173
4467,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:01:08,37.327909,-85.90312,"778 Pine Ridge Rd, Bonnieville, KY 42713, USA",435.13513953938656,19271,0,315.0,7531.118776538057,86.06992887472066
4468,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:06:10,37.2359429623,-85.9281813585,"I-65, Horse Cave, KY 42749, USA",427.42260429447083,19272,0,302.0,10467.059947653068,124.77290003824851
4469,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:11:05,37.158298,-85.97014,"37 Hillwood Rd, Cave City, KY 42127, USA",419.47233341524833,19273,0,295.0,9402.578989761843,114.74333682421232
4470,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:16:07,37.103413,-86.044108,"560 Indian Mill Rd, Park City, KY 42160, USA",410.6195920959551,19274,0,302.0,8960.74742669333,106.81685674203969
4471,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:21:07,37.0759933929,-86.08687135710001,"1262 Ray Houchin Rd, Park City, KY 42160, USA",405.76888521549847,19275,0,300.0,4868.085729173225,58.417028750078714
4472,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:26:09,37.051911,-86.148382,"1082 Rocky Hill Hays Rd, Smiths Grove, KY 42171, USA",399.7450049162656,19276,0,302.0,6081.256913022531,72.49180426119574
4473,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:31:03,37.019721,-86.281681,"864 Goshen Church North Rd, Bowling Green, KY 42101, USA",387.9563061491747,19277,0,294.0,12365.373284722755,151.41273409864598
4474,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:36:01,37.0025913448,-86.3509183448,"485 McGinnis Rd, Bowling Green, KY 42103, USA",381.8218086384512,19278,0,298.0,6437.9968621368025,77.77445873722313
4475,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:41:02,36.9583610161,-86.4034756452,"655 Declaration Way, Bowling Green, KY 42103, USA",375.1755449244985,19279,0,301.0,6783.245104935407,81.12851288294839
4476,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:45:58,36.872192,-86.450248,"I-65, Bowling Green, KY 42104, USA",366.3228047240914,19280,0,296.0,10448.225588471827,127.07301391384654
4477,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:50:56,36.732676,-86.513627,"I-65, Franklin, KY 42134, USA",353.08803969520187,19281,0,298.0,16513.065898788194,199.48670213301176
4478,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 15:55:36,36.7461585999,-86.49488830569999,"I-65, Franklin, KY 42134, USA",355.30272178422894,19282,0,280.0,2244.7392792623627,28.86093359051609
4479,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:00:33,36.6817054749,-86.5429840088,"I-65, Franklin, KY 42134, USA",347.84930752421184,19283,0,297.0,8353.86463516443,101.25896527472035
4480,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:05:51,36.6132866667,-86.5686806667,"160 Parks Rd, Portland, TN 37148, USA",341.9138384511297,19284,0,318.0,7948.221622990985,89.97986743008663
4481,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:10:51,36.5339039091,-86.65622627270001,"8549 Village Green Dr, Cross Plains, TN 37049, USA",330.6732792236037,19285,0,300.0,11794.936917382902,141.53924300859484
4482,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:16:00,36.464715,-86.687517,"Loves Ln, White House, TN 37188, USA",324.3927355761125,19286,0,309.0,8188.663720923856,95.4019074282391
4483,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:21:52,36.4052699123,-86.7177962456,"1840 Slaters Creek Rd, Goodlettsville, TN 37072, USA",318.796407587226,19287,0,352.0,7145.733000671201,73.08136023413729
4484,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:25:52,36.34085,-86.714492,"816 Loretta Dr, Goodlettsville, TN 37072, USA",315.6601207609972,19288,0,240.0,7171.524238228189,107.57286357342284
4485,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:30:50,36.2821381091,-86.72897770910001,"108 Campbell Ct, Madison, TN 37115, USA",311.5162555814138,19289,0,298.0,6658.328322805709,80.43618108087435
4486,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:36:02,36.2170739789,-86.7773679684,"Rucker Avenue Park, 1993 Southerland Dr, Nashville, TN 37207, USA",304.4132685343113,19290,0,312.0,8438.99027057879,97.3729646605245
4487,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:41:03,36.1925198062,-86.79622001550001,"220 French Landing Dr, Nashville, TN 37228, USA",301.7013594690303,19291,0,301.0,3212.809656259983,38.425630440318734
4488,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:46:07,36.1783100112,-86.8170741348,"2503 Delk Ave, Nashville, TN 37208, USA",299.330192860454,19292,0,304.0,2450.139499526353,29.01480986281208
4489,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:50:53,36.1303535806,-86.8997089516,"6931 Charlotte Pike, Nashville, TN 37209, USA",290.3381127261315,19293,0,286.0,9139.566475145068,115.04349409273512
4490,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 16:55:41,36.078915,-86.969282,"7944 Hooten Hows Rd, Nashville, TN 37221, USA",282.2521184423835,19294,0,288.0,8475.102969410456,105.9387871176307
4491,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 17:00:36,36.08454548,-87.07995496,"957 Thompson Rd, Pegram, TN 37143, USA",273.52715935385083,19295,0,295.0,9968.468825664819,121.64911109285882
4492,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 17:05:36,36.057778,-87.131703,"1081 Skyline Dr, Kingston Springs, TN 37082, USA",268.04262568018396,19296,0,300.0,5523.56123711196,66.28273484534353
4493,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 17:10:36,36.0264535652,-87.1980028696,"556 Delacy Dr, Fairview, TN 37062, USA",261.15853271302035,19297,0,300.0,6906.245374638166,82.874944495658
4494,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 17:15:11,36.0201827188,-87.28217115630001,"1905 Hogan Rd, Burns, TN 37029, USA",254.0467671700561,19298,0,275.0,7603.855320016529,99.54137873476184
4495,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 17:16:34,36.019885,-87.338722,"2332 Chandler Dr, Dickson, TN 37055, USA",249.48234958536483,19299,0,83.0,5087.645518107215,220.6689622311563
4496,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 17:28:11,35.9817897042,-87.5021768028,"8995 Doe Ln, Dickson, TN 37055, USA",234.46615098880324,19300,0,697.0,15306.812282051562,79.05957563183017
4497,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 17:48:07,35.880584,-87.8060105,"221 Bodine Loop, Hurricane Mills, TN 37078, USA",205.02583008334017,19301,0,1196.0,29589.812943298843,89.06632658518048
4498,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 17:58:06,35.864352,-88.019409,"599 Sunset Dr, Holladay, TN 38341, USA",187.44034161869365,19302,0,599.0,19318.61033369151,116.10517061984883
4499,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 18:08:06,35.8492032097,-88.0694885323,"1045 Gossett Rd, Holladay, TN 38341, USA",182.70621502978656,19303,0,600.0,4818.863658206031,28.913181949236186
4500,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 18:17:58,35.816445,-88.236516,"I-40, Westport, TN 38387, USA",168.02118061357643,19304,0,592.0,15496.527328189542,94.23563915790938
4501,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 18:27:56,35.782257,-88.411942,"I-40, Wildersville, TN 38388, USA",152.78935056655175,19305,0,598.0,16276.546980507625,97.9859015548954
4502,sensitech-AE38060,JNJSHPJOM-JC6360,2021-03-12 18:37:53,35.7334725,-88.5866685,"10380 Law Rd, Lexington, TN 38351, USA",136.8627352753524,19306,0,597.0,16678.60549595314,100.574505503235
