index,shipment_id,device_id,device_time,latitude,longitude,address,distance_from_origin,id,end_lag,time_interval,distance,speed
1939,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 02:35:12,38.0499099091,-85.7050044545,"1004 E Blue Lick Rd, Shepherdsville, KY 40165, USA",309.59711213312664,17775,0,286.0,5187.349482727195,65.29530817418848
1940,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 02:40:08,38.1263641563,-85.7239388438,"2202 Outer Loop, Louisville, KY 40219, USA",305.38776958907164,17776,0,296.0,8664.038572217092,105.3734420945322
1941,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 02:45:16,38.1748530169,-85.73869550849999,"Louisville International Airport (SDF), 600 Terminal Dr, Louisville, KY 40209, USA",303.0028021821921,17777,0,308.0,5545.712174811462,64.82001243286125
1942,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 02:50:09,38.2338140164,-85.62825536070001,"1405 Browns Ln, Louisville, KY 40207, USA",291.3658251540501,17778,0,293.0,11670.14080675294,143.38739557785183
1943,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 02:55:05,38.3048034103,-85.6353471795,"6113 Springhouse Farm Ln, Louisville, KY 40222, USA",287.002417018034,17779,0,296.0,7920.388103938863,96.32904450736456
1944,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:00:08,38.3255751759,-85.55052935190001,"6204R Hite Ln, Louisville, KY 40241, USA",279.72338158757907,17780,0,303.0,7754.440279883892,92.13196372139278
1945,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:05:02,38.3663348276,-85.450351,"5020 Fox Run Rd, Buckner, KY 40010, USA",270.04256046764414,17781,0,294.0,9845.093076630077,120.55216012200096
1946,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:10:11,38.4098075833,-85.3608362083,"419 Hoffman Ln, La Grange, KY 40031, USA",260.91811482539407,17782,0,309.0,9180.894936069717,106.9618827503268
1947,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:14:58,38.456323,-85.2975052222,"206 KY-153, Pendleton, KY 40055, USA",253.38295860120832,17783,0,287.0,7564.2608696064635,94.88271474070827
1948,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:19:58,38.5384801,-85.217475225,"I-71, Campbellsburg, KY 40011, USA",242.28389623014687,17784,0,300.0,11491.098804902806,137.89318565883366
1949,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:24:55,38.6007031944,-85.1609047222,"3002 Mill Creek Rd, Carrollton, KY 41008, USA",234.19088674263506,17785,0,297.0,8491.421224484802,102.92631787254305
1950,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:29:52,38.652617,-85.0924,"I-71, Carrollton, KY 41008, USA",225.97123416054563,17786,0,297.0,8293.31123152996,100.52498462460558
1951,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:34:52,38.670923,-85.009097,"725 Ghent-Eagle Station Rd, Sanders, KY 41083, USA",218.950729475356,17787,0,300.0,7516.217763224187,90.19461315869025
1952,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:40:08,38.715891,-84.894775,"Unnamed Road, Sparta, KY 41086, USA",208.02108219010685,17788,0,316.0,11114.003439068249,126.61522905267626
1953,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:44:56,38.7220027813,-84.8738471562,"453 Lowe Rd, Sparta, KY 41086, USA",206.16641277485786,17789,0,288.0,1939.2641256317982,24.24080157039748
1954,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:49:53,38.78191775,-84.7581718333,"I-71, Warsaw, KY 41095, USA",194.15119053023997,17790,0,297.0,12045.63574994899,146.00770605998775
1955,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 03:55:05,38.868515,-84.651214,"12503 McCoys Fork Rd, Walton, KY 41094, USA",180.9373419470853,17791,0,312.0,13367.231853939224,154.23729062237567
1956,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:00:26,38.895251931,-84.628945,"472 Chambers Rd, Walton, KY 41094, USA",177.61052006306053,17792,0,321.0,3544.323861690146,39.74942648624462
1957,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:05:34,38.9897764444,-84.6411434286,"7928 Dream St, Florence, KY 41042, USA",172.41691276963013,17793,0,308.0,10566.77515039058,123.50776149807172
1958,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:10:12,39.0329590921,-84.6058986053,"650 Erlanger Rd, Erlanger, KY 41018, USA",167.23575737950998,17794,0,278.0,5687.676749711879,73.65336798188045
1959,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:14:50,39.023248,-84.512873,"4938 Taylor Mill Rd, Taylor Mill, KY 41015, USA",161.1516343060058,17795,0,278.0,8110.358486584529,105.0262250061306
1960,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:20:16,39.0588612373,-84.4935596949,"112 North St, Wilder, KY 41071, USA",157.54374274108395,17796,0,326.0,4298.308453135656,47.46598291806246
1961,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:24:44,39.122376093,-84.4981652093,"2218 Symmes St, Cincinnati, OH 45206, USA",154.0638633877356,17797,0,268.0,7075.9262353264985,95.0497553999082
1962,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:29:59,39.165817,-84.425493,"3400 Duck Creek Rd, Cincinnati, OH 45213, USA",146.19604321889943,17798,0,315.0,7915.122135249299,90.45853868856344
1963,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:34:40,39.222328,-84.36963025,"6333 Donjoy Dr, Cincinnati, OH 45242, USA",138.85341322361603,17799,0,281.0,7918.344611493372,101.44498434653431
1964,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:39:37,39.2805438182,-84.3341060909,"11658 Risingwind Ct, Cincinnati, OH 45249, USA",133.0337238607788,17800,0,297.0,7161.880713151747,86.81067531093026
1965,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:44:42,39.3437071458,-84.27442218750001,"Unnamed Road, Maineville, OH 45039, USA",125.24796274884245,17801,0,305.0,8702.975515447593,102.72364542823388
1966,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:49:36,39.3952496296,-84.194538,"I-71, Lebanon, OH 45036, USA",116.56590406213614,17802,0,294.0,8947.231475710043,109.55793643726584
1967,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:54:36,39.4243323636,-84.0978116364,"5885 Wilmington Rd, Oregonia, OH 45054, USA",107.66988950143045,17803,0,300.0,8919.812988929283,107.0377558671514
1968,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 04:59:34,39.45519156,-84.00571990670001,"I-71, Waynesville, OH 45068, USA",99.05277848074103,17804,0,298.0,8623.431722317666,104.17568523605233
1969,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:04:35,39.500991,-83.88498308,"1925 Oglesbee Rd, Wilmington, OH 45177, USA",87.50329707945774,17805,0,301.0,11549.972026162462,138.13920031290655
1970,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:09:36,39.477862,-83.800879,"Unnamed Road, Wilmington, OH 45177, USA",82.2784672419306,17806,0,301.0,7664.230286473316,91.6652127285845
1971,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:14:33,39.576004,-83.693491,"3391 Powers Rd, Jamestown, OH 45335, USA",69.08661644927106,17807,0,297.0,14284.62947546397,173.14702394501782
1972,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:19:31,39.596302,-83.664858,"11031 Marchant-Luttrell Rd, Sabina, OH 45169, USA",65.9145332420666,17808,0,298.0,3334.9291913550455,40.28773519757773
1973,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:24:31,39.643806125,-83.544101125,"9877 State Rte 41, Jeffersonville, OH 43128, USA",54.31524343152342,17809,0,300.0,11617.504658890379,139.41005590668456
1974,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:29:28,39.7057093548,-83.43777861289999,"38 State Rte 238 NE, Bloomingburg, OH 43106, USA",43.30869465332717,17810,0,297.0,11413.328446171241,138.34337510510596
1975,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:34:24,39.788193,-83.153425,"Unnamed Road, Orient, OH 43146, USA",17.32546034917358,17811,0,296.0,25991.561432617727,316.1135849912967
1976,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:38:56,39.75006,-83.336019,"7250 Dyer Rd, Mt Sterling, OH 43143, USA",33.4895942686886,17812,0,272.0,16176.72448348274,214.10370639903627
1977,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:39:23,39.798437,-83.236679,"10113 Mantle Rd, Orient, OH 43146, USA",23.95319051062344,17813,0,27.0,10053.622275358553,1340.4829700478072
1978,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:43:59,39.8161963333,-83.17890733329999,"I-71, Orient, OH 43146, USA",18.77171460569542,17814,0,276.0,5316.977486134745,69.35188025393145
1979,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 05:54:02,39.886269,-83.058865,"2118 Southwest Blvd, Grove City, OH 43123, USA",10.011234691227147,17815,0,603.0,12877.337903327865,76.8796292735992
1980,sensitech-AE33718,JNJSHPJOM-IZ6989,2020-11-25 06:03:54,39.8358447143,-82.96206314289999,"6301 La Salle Dr, Lockbourne, OH 43137, USA",0.15883733373230796,17816,1,592.0,9988.333396755577,60.739865250540674
1640,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 22:28:44,38.1191749573,-85.6380767822,"8901 William Penn Way, Louisville, KY 40228, USA",300.1349914889268,18247,0,278.0,6548.335147199763,84.79858463999693
1641,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 22:33:33,38.1422309875,-85.56514739990001,"7700 Windgate Dr, Louisville, KY 40291, USA",293.61965736686756,18248,0,289.0,6876.939276410118,85.66429548469351
1642,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 22:38:31,38.1941833496,-85.5083007813,"3100 Harrods Old Trce, Louisville, KY 40299, USA",286.0842107608063,18249,0,298.0,7622.688871773188,92.08617428987745
1643,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 22:43:31,38.2554397583,-85.5023040771,"Heading north in the area of 13411 Aiken Rd, Louisville, KY 40245, USA",281.303622630414,18250,0,300.0,6833.659521585698,82.00391425902838
1644,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 22:48:29,38.3024101257,-85.556098938,"Heading west in the area of 10513 Bay Pointe Ct, Louisville, KY 40241, USA",281.69051504883294,18251,0,298.0,7025.570820973107,84.87266763591673
1645,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 22:53:27,38.3349189758,-85.5291748047,"Heading east in the area of I-71, Crestwood, KY 40014, USA",277.6139572801228,18252,0,298.0,4312.287686867085,52.09475057960237
1646,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 22:58:27,38.3489227295,-85.4868545532,"I-71, Crestwood, KY 40014, USA",273.7436965212188,18253,0,300.0,4007.1504997292172,48.08580599675061
1647,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:03:25,38.3580474854,-85.4688110352,"Heading east in the area of 5911 Greensward Pl, Crestwood, KY 40014, USA",271.87861308189116,18254,0,298.0,1872.7439236783578,22.623752098127813
1648,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:08:25,38.3685760498,-85.4448776245,"Heading east in the area of 4798 KY-146, Buckner, KY 40010, USA",269.5130547781427,18255,0,300.0,2393.412729403997,28.720952752847968
1649,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:13:23,38.4062843323,-85.3602905273,"Heading east in the area of I-71, La Grange, KY 40031, USA",261.12343080792397,18256,0,298.0,8484.039078901187,102.49174726189354
1650,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:18:21,38.46301651,-85.2876815796,"Heading east in the area of 177 Fox Run Rd, Pendleton, KY 40055, USA",252.2503234644932,18257,0,298.0,8935.435138249064,107.9448540191162
1651,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:23:21,38.5285377502,-85.2273101807,"Heading north in the area of I-71, Campbellsburg, KY 40011, USA",243.63502745320022,18258,0,300.0,8985.26887380123,107.82322648561475
1652,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:28:19,38.5974273682,-85.1728820801,"Heading north in the area of 3138 Mill Creek Rd, Carrollton, KY 41008, USA",235.24397308757503,18259,0,298.0,9006.878999696144,108.80793422451717
1653,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:33:17,38.653881073,-85.1069717407,"Heading east in the area of I-71, Carrollton, KY 41008, USA",226.90928026752258,18260,0,298.0,8499.030715701163,102.67285428363822
1654,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:38:17,38.6720428467,-85.0135574341,"Heading east in the area of 75 Ghent-Eagle Station Rd, Sanders, KY 41083, USA",219.1855639982019,18261,0,300.0,8360.943480622776,100.33132176747331
1655,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:43:15,38.699836731,-84.9179840088,"Heading east in the area of I-71, Sparta, KY 41086, USA",210.7062506808215,18262,0,298.0,8855.262003628253,106.97631950691849
1656,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:48:25,38.7445373535,-84.827911377,"Heading east in the area of I-71, Warsaw, KY 41095, USA",201.47945666578156,18263,0,310.0,9263.865595423553,107.58037465653157
1657,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:53:13,38.7839241028,-84.74983978270001,"Heading east in the area of I-71, Verona, KY 41092, USA",193.44351277401594,18264,0,288.0,8064.7710053057735,100.80963756632218
1658,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-09 23:58:11,38.8404693604,-84.67535400390001,"Heading east in the area of I-71, Verona, KY 41092, USA",184.4903410796548,18265,0,298.0,9013.026294706098,108.8821968487985
1659,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:03:10,38.9011573792,-84.6271896362,"Heading north in the area of 500 Winchester Dr, Walton, KY 41094, USA",177.09695603999003,18266,0,299.0,7934.991271140528,95.53835644182575
1660,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:08:08,38.9736709595,-84.6370010376,"Heading north in the area of 566 Saddlebrook Ln, Florence, KY 41042, USA",173.11984043344285,18267,0,298.0,8110.219459477757,97.975805550738
1661,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:13:08,39.0317077637,-84.6063613892,"Heading east in the area of 650 Erlanger Rd, Erlanger, KY 41018, USA",167.34486587443888,18268,0,300.0,6977.590196047133,83.73108235256561
1662,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:18:07,39.0594177246,-84.5370788574,"Heading east in the area of 57 Kyles Ln, Fort Wright, KY 41011, USA",160.64636826549693,18269,0,299.0,6732.058420702383,81.05488399507885
1663,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:23:06,39.0950584412,-84.52191925049999,"Heading north in the area of 603 W Pete Rose Way, Cincinnati, OH 45202, USA",157.40817865011974,18270,0,299.0,4174.831967230134,50.26553539139961
1664,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:28:14,39.1375694275,-84.4885635376,"Heading east in the area of 97 Washington Terrace, Cincinnati, OH 45206, USA",152.47712907174665,18271,0,308.0,5535.7793442780085,64.70391441363907
1665,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:33:04,39.168132782,-84.4215927124,"Heading east in the area of 3349 Donald St, Cincinnati, OH 45213, USA",145.774940815807,18272,0,290.0,6702.652225057832,83.20533796623516
1666,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:38:02,39.2126159668,-84.37033843990001,"Heading north in the area of 5798 Charteroak Dr, Cincinnati, OH 45236, USA",139.44838146100543,18273,0,298.0,6633.628146939908,80.13778969457607
1667,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:43:10,39.2790031433,-84.3376541138,"Heading east in the area of 11633 Chancery Ln, Cincinnati, OH 45249, USA",133.38392124925753,18274,0,308.0,7902.764223457459,92.36997144300926
1668,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:48:00,39.3373985291,-84.28132629390001,"Heading north in the area of 6960 Cintas Blvd, Mason, OH 45040, USA",126.09244596600071,18275,0,290.0,8104.948543580562,100.61315433410353
1669,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:52:58,39.386932373,-84.207862854,"Heading east in the area of I-71, South Lebanon, OH 45065, USA",117.99746844722596,18276,0,298.0,8382.674818944597,101.2672125778542
1670,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 00:58:26,39.4257666471,-84.0912775882,"I-71, Oregonia, OH 45054, USA",107.09468509336665,18277,0,328.0,10911.137514955697,119.75638735926984
1671,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:03:34,39.444105,-84.033395,"I-71, Oregonia, OH 45054, USA",101.72947804543024,18278,0,308.0,5374.67878275485,62.820920837394354
1672,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:07:54,39.4897499084,-83.9296569824,"Heading east in the area of I-71, Wilmington, OH 45177, USA",91.50329830263838,18279,0,260.0,10253.100558824119,141.96600773756472
1673,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:12:54,39.5217170715,-83.8374404907,"Heading east in the area of 600 Township Hwy 198, Wilmington, OH 45177, USA",82.82874554719018,18280,0,300.0,8676.149821950337,104.11379786340406
1674,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:17:51,39.5504760742,-83.73703002929999,"Heading east in the area of I-71, Jamestown, OH 45335, USA",73.67839631303808,18281,0,297.0,9188.32934578778,111.37368903985188
1675,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:23:18,39.595052,-83.664434,"11803 Marchant-Luttrell Rd, Sabina, OH 45169, USA",65.9384814057079,18282,0,327.0,7957.662297709745,87.60729135093297
1676,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:27:49,39.6419372559,-83.5585250854,"Heading east in the area of 11986 OH-729, Jeffersonville, OH 43128, USA",55.531995804187375,18283,0,271.0,10466.199802016428,139.03438851387136
1677,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:32:49,39.6900062561,-83.47052764889999,"Heading east in the area of 2011 Brock Rd, Bloomingburg, OH 43106, USA",46.54319377277294,18284,0,300.0,9238.868117662489,110.86641741194987
1678,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:37:47,39.7288208008,-83.3765258789,"Heading east in the area of I-71, Mt Sterling, OH 43143, USA",37.5122330022057,18285,0,298.0,9129.005039119998,110.28328235178522
1679,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:42:48,39.7683296204,-83.2809524536,"Heading east in the area of I-71, Mt Sterling, OH 43143, USA",28.399860195109174,18286,0,301.0,9279.93100509235,110.98920803432712
1680,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:43:09,39.798437,-83.236679,"10109 Mantle Rd, Orient, OH 43146, USA",23.95319051062344,18287,0,21.0,5053.317037873716,866.2829207783514
1681,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 01:54:22,39.8335037231,-83.1011428833,"Heading east in the area of I-71, Grove City, OH 43123, USA",11.991438489719496,18288,0,673.0,12218.95373024683,65.36141668482703
1682,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 02:03:18,39.8889198303,-83.0411376953,"3285 Cabin Rd, Grove City, OH 43123, USA",8.972080827251057,18289,0,536.0,8015.081654217703,53.832637976089046
1683,sensitech-AE38037,JNJSHPJOM-JC6337,2021-03-10 02:14:16,39.8314933777,-82.9646148682,"Heading east in the area of 1359 London Groveport Rd, Lockbourne, OH 43137, USA",0.6837769815065805,18290,1,658.0,9137.211894094016,49.99082495249006
7209,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 22:28:26,38.1185455322,-85.6409454346,"9004 Lantana Dr, Louisville, KY 40229, USA",300.371611612317,18292,0,299.0,5632.579528924512,67.81701105059612
7210,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 22:33:24,38.1415367126,-85.5685806274,"10902 Sewell Dr, Louisville, KY 40291, USA",293.8976247418412,18293,0,298.0,6828.4790328747,82.4916930145937
7211,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 22:38:23,38.1923561096,-85.5086517334,"3204 Harrods Old Trce, Louisville, KY 40299, USA",286.23953737005587,18294,0,299.0,7708.326559710703,92.80928299317235
7212,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 22:43:23,38.2524490356,-85.50244140630001,"13420 Aiken Rd, Louisville, KY 40245, USA",281.5245747947976,18295,0,300.0,6706.120046108842,80.4734405533061
7213,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 22:48:57,38.3231423051,-85.586641339,"5604 Venkata Way, Prospect, KY 40059, USA",282.38561814310907,18296,0,334.0,10764.22251771799,116.02156007121187
7214,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 22:53:56,38.3377292396,-85.52023454169999,"I-71, Crestwood, KY 40014, USA",276.80612612287865,18297,0,299.0,6017.132047129636,72.44707481493876
7215,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 22:58:54,38.3533064141,-85.4800306768,"I-71, Crestwood, KY 40014, USA",272.9744513446969,18298,0,298.0,3911.855812956289,47.25731854578067
7216,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 23:03:54,38.3670920345,-85.44900144830001,"5014 Fox Run Rd, Buckner, KY 40010, USA",269.8979685726546,18299,0,300.0,3110.5208922088073,37.32625070650569
7217,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 23:08:52,38.3754100667,-85.4295370333,"3705 Briar Ridge Rd, La Grange, KY 40031, USA",267.991267193384,18300,0,298.0,1933.1711037534487,23.353744877558444
7218,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 23:13:51,38.4017628,-85.38218388569999,"230 Yager Ave, La Grange, KY 40031, USA",262.93390758060104,18301,0,299.0,5063.193166282826,60.961523072301574
7219,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 23:18:45,38.456937,-85.295837,"I-71, Pendleton, KY 40055, USA",253.22643373364332,18302,0,294.0,9709.3081474148,118.88948751936489
7220,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 23:23:45,38.5442131818,-85.212725697,"287 Frontage Rd, Campbellsburg, KY 40011, USA",241.56892581888138,18303,0,300.0,12107.064345753914,145.28477214904697
7221,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 23:28:44,38.5994403333,-85.162075,"2980 State Hwy 1465, Turners Station, KY 40075, USA",234.35635382176355,18304,0,299.0,7558.887639530723,91.0100184023766
7222,sensitech-AE38045,JNJSHPJOM-JC6345,2021-03-09 23:33:43,38.6479665625,-85.1029510625,"465 Whites Run Rd, Carrollton, KY 41008, USA",227.01610167564945,18305,0,299.0,7451.926507256645,89.72219206061511
