index,shipment_id,device_id,device_time,latitude,longitude,address,distance_from_origin,id,end_lag,time_interval,distance,speed
8160,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 12:48:50,38.0048781489,-85.7056013404,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5769067991209,12,0,896.0,29.951020454490035,0.12033892146893317
8161,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:03:44,38.00489575,-85.70560908329999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5761295046949,13,0,894.0,2.072047661510265,0.008343816086618518
8162,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:18:42,38.0048923077,-85.70560569230001,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.57615766895054,14,0,898.0,0.4846970927399284,0.0019431063851489334
8163,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:26:12,38.0103149414,-85.7152557373,"227 S Peak Ave, Shepherdsville, KY 40165, USA",316.817646207511,15,0,450.0,1038.7874340208668,8.310299472166935
8164,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:28:27,38.0041776842,-85.70624889470001,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.6709126191706,16,0,135.0,1043.6080524640422,27.829548065707794
8165,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:32:12,37.9978256226,-85.6962661743,"107 Short St, Shepherdsville, KY 40165, USA",316.4789621055079,17,0,225.0,1124.6247997346056,17.99399679575369
8167,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:38:18,38.0608912778,-85.7014872222,"1901 E Blue Lick Rd, Shepherdsville, KY 40165, USA",312.2375337193755,19,0,366.0,7029.681718432345,69.14441034523618
8168,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:43:13,38.1211489259,-85.631841,"7506 Astrid Way, Louisville, KY 40228, USA",303.25456645447156,20,0,295.0,9060.647555766154,110.57061423985816
8169,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:48:15,38.1449320667,-85.5633467333,"6815 Shaffer Ln, Louisville, KY 40291, USA",296.9706518222797,21,0,302.0,6550.556882341307,78.08610853122087
8170,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:53:12,38.2040420879,-85.512338967,"13208 Rehl Rd, Louisville, KY 40299, USA",289.321928597977,22,0,297.0,7944.887527059161,96.30166699465649
8171,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 13:58:12,38.2870254517,-85.5090560913,"Heading west in the area of 13012 Factory Ln, Louisville, KY 40245, USA",283.26186686865856,23,0,300.0,9234.67968785866,110.81615625430392
8172,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:03:09,38.3148312609,-85.56680510870001,"5002 Cotehele Pl, Louisville, KY 40241, USA",285.3308943517051,24,0,297.0,5914.058438952046,71.68555683578238
8173,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:08:09,38.3508474333,-85.48430603329999,"I-71, Crestwood, KY 40014, USA",277.18251364841757,25,0,300.0,8237.819067754452,98.85382881305343
8174,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:13:05,38.385812,-85.4060637143,"2901 Pin Oak Dr, La Grange, KY 40031, USA",269.4061187063492,26,0,296.0,7853.8901772904055,95.52028594001845
8175,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:18:07,38.4414532353,-85.3138380588,"365 Manor Dr, La Grange, KY 40031, USA",259.26175195307223,27,0,302.0,10144.434066601501,120.92702860849471
8176,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:23:04,38.5183833721,-85.2350785349,"I-71, Campbellsburg, KY 40011, USA",248.61360622150838,28,0,297.0,10965.922615924537,132.92027413241863
8177,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:28:02,38.5629437755,-85.1971025714,"9180 KY-55, Campbellsburg, KY 40011, USA",242.9956190021879,29,0,298.0,5956.695725855615,71.96008259422891
8178,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:33:01,38.629642875,-85.13621306249999,"57 Horse Park Rd, Carrollton, KY 41008, USA",234.33763326527594,30,0,299.0,9113.700527748519,109.73017357824304
8179,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:38:01,38.6573,-85.057201,"991 Marvin Chapel Rd, Sanders, KY 41083, USA",226.97888872355108,31,0,300.0,7522.050716394606,90.26460859673527
8180,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:42:58,38.69122,-84.944729,"I-71, Sanders, KY 41083, USA",216.8879975071022,32,0,297.0,10470.288385021204,126.91258648510552
8181,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:47:58,38.7206349333,-84.8772676,"1740 Vera Cruz Ln, Sparta, KY 41086, USA",210.24280070277098,33,0,300.0,6707.7105607414915,80.4925267288979
8182,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:52:56,38.7669885676,-84.7980550811,"I-71, Warsaw, KY 41095, USA",201.6517245563505,34,0,298.0,8591.142219701704,103.78561070780582
8183,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 14:57:55,38.8063091474,-84.7211200842,"I-71, Verona, KY 41092, USA",193.69366987999956,35,0,299.0,7976.396567985393,96.03688175500808
8184,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:02:53,38.8536891818,-84.65769625,"1083 Stephenson Mill Rd, Walton, KY 41094, USA",186.13244414938632,36,0,298.0,7614.164745166528,91.9831982637567
8185,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:07:54,38.9361619032,-84.6266155645,"10693 Dixie Hwy, Walton, KY 41094, USA",178.56725781580022,37,0,301.0,9559.884465432608,114.33748862311424
8186,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:12:51,39.0094068429,-84.6444150571,"83 Woodspoint Dr, Florence, KY 41042, USA",175.31364901278886,38,0,297.0,8291.148738704838,100.49877259036168
8187,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:17:51,39.033962,-84.547191,"418 Highland Ave, Fort Mitchell, KY 41017, USA",166.77648221134123,39,0,300.0,8834.448990945113,106.01338789134135
8188,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:22:47,39.0354450694,-84.4805410833,"34 Observatory Pointe Dr, Wilder, KY 41076, USA",161.8983327023454,40,0,296.0,5760.875119554272,70.06469739998438
8189,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:27:47,39.0470328182,-84.36266790910001,"7341 Waterpoint Ln, Cincinnati, OH 45255, USA",152.82754296248942,41,0,300.0,10264.473988848911,123.17368786618695
8190,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:32:46,39.077047,-84.29675,"4130 Mt Carmel Tobasco Rd, Cincinnati, OH 45255, USA",146.2602944347552,42,0,299.0,6599.725296718789,79.46157547888842
8191,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:37:44,39.1489960455,-84.2651038636,"867 Round Bottom Rd, Milford, OH 45150, USA",139.41664659642973,43,0,298.0,8456.086834907152,102.15406914652935
8192,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:42:45,39.2155747639,-84.2793396944,"Unnamed Road, Loveland, OH 45140, USA",136.4429495761159,44,0,301.0,7506.564837758662,89.77951300973815
8193,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:47:42,39.2677324194,-84.3449944194,"8104 Glenmill Ct, Cincinnati, OH 45249, USA",138.4822684983599,45,0,297.0,8102.235726259389,98.2089178940532
8194,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:52:42,39.3235393016,-84.2881188254,"7944 Innovation Way, Mason, OH 45040, USA",131.27988475823793,46,0,300.0,7905.742039240096,94.86890447088116
8195,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 15:57:40,39.3809334,-84.25405573329999,"3750 Taft Dr, Lebanon, OH 45036, USA",125.87417849298077,47,0,298.0,7024.111260046208,84.85503535626292
8196,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:02:37,39.4101587143,-84.16745,"2217 Jack Rd, Lebanon, OH 45036, USA",117.75244705151431,48,0,297.0,8123.128775165165,98.46216697169898
8197,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:07:36,39.4371659375,-84.06069118750001,"483 Lincoln Rd, Oregonia, OH 45054, USA",108.16761069871983,49,0,299.0,9652.276532482761,116.21470072554497
8198,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:12:37,39.4749339487,-83.96343992310001,"1269 Denny Rd, Wilmington, OH 45177, USA",98.82230204097816,50,0,301.0,9349.106452165204,111.81655557406889
8199,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:17:34,39.500573,-83.8887048,"1815 Oglesbee Rd, Wilmington, OH 45177, USA",91.80262028593573,51,0,297.0,7020.768718497871,85.10022689088329
8200,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:22:34,39.5023413333,-83.7985139333,"1321 Hilling Rd, Wilmington, OH 45177, USA",84.75813766049775,52,0,300.0,7743.208228464021,92.91849874156826
8201,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:27:34,39.5632608475,-83.7003577797,"3695 Orchard Grove Rd, Sabina, OH 45169, USA",74.21270333349904,53,0,300.0,10808.353686039178,129.70024423247014
8202,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:32:31,39.6187517667,-83.6179432,"13185 Old U.S. 35, Jeffersonville, OH 43128, USA",65.2427882284881,54,0,297.0,9380.79191646612,113.70656868443783
8203,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:37:29,39.648888,-83.526177,"1259 OH-734, Washington Court House, OH 43160, USA",56.697091931017496,55,0,298.0,8545.751730519445,103.23726922775168
8204,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:42:28,39.6791171905,-83.49102180950001,"71 I-71, Bloomingburg, OH 43106, USA",52.65347935768719,56,0,299.0,4512.947203196013,54.33648806523628
8205,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:47:25,39.781626,-83.165472,"10847 Darby Creek Rd, Orient, OH 43146, USA",22.59046350980234,57,0,297.0,30092.116054988423,364.75292187864756
8206,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:52:24,39.7906282917,-83.2398378194,"10551 Mantle Rd, Orient, OH 43146, USA",28.462271467192956,58,0,299.0,6434.677897866887,77.47438271679195
8207,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 16:57:23,39.658959,-83.43358,"9957 OH-38, Bloomingburg, OH 43106, USA",48.995931107211,59,0,299.0,22118.022223951557,266.30394650911575
8208,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 17:02:23,39.8351471475,-83.0876117869,"6163 Enterprise Pkwy, Grove City, OH 43123, USA",14.840080516529996,60,0,300.0,35489.343679556216,425.8721241546746
8209,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 17:07:20,39.8719072642,-83.0178639906,"Unnamed Road, Columbus, OH 43207, USA",9.325706016727649,61,0,297.0,7224.206933731061,87.5661446512856
8210,sensitech-AD100095,JNJSHPJOM-HZ1028,2020-07-31 17:12:20,39.847975,-82.919783,"5940 Opus Dr, Groveport, OH 43125, USA",0.5594044231345863,62,1,300.0,8787.212115546976,105.44654538656371
8098,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 11:52:54,38.0051008235,-85.7057000706,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.56712499308895,194,0,94.0,5.68911422488567,0.21788097031477036
8099,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 12:00:25,38.00509,-85.7056955,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5676154846046,195,0,451.0,1.2687929228019155,0.010127837077797994
8101,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 12:18:15,38.0050388889,-85.70567391670001,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5699317667689,197,0,1057.0,5.99153341251307,0.020406357885569586
8102,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 12:33:12,38.00525,-85.7057630652,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5603651259,198,0,897.0,24.74764139439115,0.09932163770324207
8103,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 12:48:08,38.0052004,-85.70574212,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.56261263926496,199,0,896.0,5.814392705860128,0.023361399264616587
8104,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:03:01,38.0041015345,-85.7062198448,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.67456984132076,200,0,893.0,129.19926787289532,0.5208481123655355
8105,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:16:22,38.1091525789,-85.7111853158,"2991 Granger Rd, Fairdale, KY 40118, USA",309.445051260077,201,0,801.0,11692.900252395482,52.552360684923514
8106,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:17:17,38.118356,-85.712417,"8915 Minor Ln, Louisville, KY 40219, USA",308.87858215999165,202,0,55.0,1029.3542087301746,67.37591184415689
8107,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:22:15,38.1291193,-85.6152425,"7404 Beulah Church Rd, Louisville, KY 40228, USA",301.57251119371745,203,0,298.0,8586.850872179928,103.73376892566355
8108,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:27:14,38.1566959024,-85.5361689268,"5914 Chenoweth Run Rd, Jeffersontown, KY 40299, USA",294.3124569191784,204,0,299.0,7566.871729976944,91.10614791945486
8109,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:32:13,38.2481746184,-85.5041848158,"13159 Middletown Industrial Blvd, Louisville, KY 40223, USA",285.64422980809525,205,0,299.0,10552.234077790572,127.05030996670924
8110,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:37:11,38.3006962558,-85.5532754186,"10601 Henning Way, Louisville, KY 40241, USA",285.35611610155274,206,0,298.0,7245.968211164976,87.53518644360375
8111,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:42:09,38.338129,-85.518814,"I-71, Crestwood, KY 40014, USA",280.43095224641246,207,0,298.0,5136.150211405051,62.04745221831606
8112,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:47:10,38.380254,-85.418659,"I-71, La Grange, KY 40031, USA",270.6527245680282,208,0,301.0,9912.74217854598,118.55771376334063
8113,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:52:09,38.409901,-85.358818,"1909 Jericho Rd, La Grange, KY 40031, USA",264.5100220503025,209,0,299.0,6171.574576391298,74.30658352845711
8114,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 13:57:07,38.4557371818,-85.2971547273,"210 Pendleton Rd, Pendleton, KY 40055, USA",257.1400468296981,210,0,298.0,7406.729363384742,89.47726747713112
8115,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:02:05,38.5474605263,-85.20913347369999,"I-71, Campbellsburg, KY 40011, USA",244.86450946916082,211,0,298.0,12759.11389070517,154.1369463306665
8116,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:07:04,38.6033102727,-85.1576083636,"597 Nora Ln, Turners Station, KY 40075, USA",237.5656661784607,212,0,299.0,7659.377010978796,92.21992387800557
8117,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:12:02,38.6494765714,-85.09604796430001,"I-71, Carrollton, KY 41008, USA",230.21759053142395,213,0,298.0,7415.172354632146,89.57926334454942
8118,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:17:00,38.65005225,-85.06907,"I-71, Sanders, KY 41083, USA",228.2870326607652,214,0,298.0,2344.3987579672594,28.321595733832662
8119,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:21:58,38.720584,-84.885119,"1740 Vera Cruz Ln, Sparta, KY 41086, USA",210.78985866728925,215,0,298.0,17794.312976597554,214.96485475084293
8120,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:26:57,38.78321,-84.765358,"KY-562, Warsaw, KY 41095, USA",198.30197966236594,216,0,299.0,12507.823650124832,150.59587003494784
8121,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:31:58,38.778019,-84.766621,"KY-562, Warsaw, KY 41095, USA",198.73829836391045,217,0,301.0,587.687980584417,7.0288263458601365
8122,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:36:56,38.8589460385,-84.6600481154,"1122 Stephenson Mill Rd, Walton, KY 41094, USA",185.94537436324026,218,0,298.0,12896.882581532926,155.80126608563265
8123,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:41:55,38.9090086833,-84.6274133167,"233 Trifecta Ct, Walton, KY 41094, USA",180.37372855198447,219,0,299.0,6244.352135137132,75.1828350718852
8124,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:46:53,38.9934582807,-84.6427690351,"57 Miriam Dr, Florence, KY 41042, USA",176.15569026752883,220,0,298.0,9486.765240903436,114.60521767534352
8125,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:50:46,39.0267125263,-84.6076727895,"3417 Congress St, Erlanger, KY 41018, USA",171.60151838520247,221,0,233.0,4783.598221995028,73.909672099494
8126,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:51:50,39.033944,-84.55133,"41 Ross Ave, Fort Mitchell, KY 41017, USA",167.0766881737311,222,0,64.0,4934.286475104312,277.55361422461755
8127,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 14:56:49,39.0230265741,-84.4873265185,"I-275, Wilder, KY 41076, USA",163.1630623219401,223,0,299.0,5662.101157600978,68.17245540924254
8128,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:01:49,39.063233075,-84.4935422,"2226 Oakland Ave, Covington, KY 41014, USA",161.11582305250258,224,0,300.0,4504.283527622237,54.05140233146684
8129,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:06:47,39.137405,-84.488007,"97 Washington Terrace, Cincinnati, OH 45206, USA",156.34334589576184,225,0,298.0,8263.954600692034,99.83300859896417
8130,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:11:46,39.1594778,-84.4149058,"4540 Steel Pl, Cincinnati, OH 45209, USA",149.6721832630076,226,0,299.0,6766.824094165904,81.47346735450587
8131,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:16:43,39.1911917945,-84.3952752534,"6819 Stewart Rd, Cincinnati, OH 45236, USA",146.41625350657037,227,0,297.0,3912.6390348073387,47.42592769463441
8132,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:21:41,39.242888,-84.366176,"7391 Baywind Dr, Cincinnati, OH 45242, USA",141.40181417418776,228,0,298.0,6273.172432036674,75.78329112527526
8133,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:26:43,39.3055104348,-84.3038511304,"9111 Duke Blvd, Mason, OH 45040, USA",133.39507336015464,229,0,302.0,8793.044952107495,104.81775439598339
8134,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:31:40,39.3752200714,-84.2418650714,"1466 Mason Morrow Millgrove Rd, Lebanon, OH 45036, USA",125.19056263307111,230,0,297.0,9410.360057012658,114.06497038803222
8135,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:36:39,39.409544,-84.161007,"2558 Jack Rd, Lebanon, OH 45036, USA",117.27812907756301,231,0,299.0,7930.112070683707,95.47961021558979
8136,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:41:38,39.442933,-84.032803,"I-71, Oregonia, OH 45054, USA",105.72746411228988,232,0,299.0,11624.350465309755,139.9587346993817
8137,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:46:34,39.471227,-83.970301,"I-71, Wilmington, OH 45177, USA",99.53046186460902,233,0,296.0,6222.282796213627,75.67641238638195
8138,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:51:35,39.50037,-83.891129,"3400 Center Rd, Wilmington, OH 45177, USA",92.00076836430003,234,0,301.0,7529.985982958851,90.05963301877696
8139,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 15:56:32,39.5164926786,-83.78028053569999,"123 Gleason Rd, Sabina, OH 45169, USA",82.65209256819601,235,0,297.0,9680.272540486727,117.33663685438458
8140,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 16:01:30,39.566604,-83.6986184,"3640 Orchard Grove Rd, Sabina, OH 45169, USA",73.9197133426349,236,0,298.0,8951.736913505352,108.14178821684318
8141,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 16:06:30,39.6280898485,-83.58416,"I-71, Jeffersonville, OH 43128, USA",62.17265161853334,237,0,300.0,11958.56779923236,143.50281359078832
8142,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 16:10:57,39.648888,-83.526177,"1259 OH-734, Washington Court House, OH 43160, USA",56.697091931017496,238,0,267.0,5478.957363361682,73.87358242734852
8143,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 16:12:12,39.6621301923,-83.5112521923,"625 Hidy Rd NW, Jeffersonville, OH 43128, USA",54.95424923880848,239,0,75.0,1950.1357942976622,93.6065181262878
8144,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 16:15:34,39.7042140385,-83.4426451923,"I-71, South Solon, OH 43153, USA",47.807149845799415,240,0,202.0,7510.106853412587,133.84348847665999
8145,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 16:25:34,39.7919425926,-83.2375623704,"I-71, Orient, OH 43146, USA",28.241102015547103,241,0,600.0,20070.578466729752,120.42347080037851
8146,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 16:35:30,39.8689324194,-83.09445083870001,"4656 Edgarton Dr, Grove City, OH 43123, USA",15.603878399147662,242,0,596.0,14925.442329362564,90.15367849950543
8147,sensitech-AD100099,JNJSHPJOM-HZ1033,2020-08-07 16:45:26,39.8478161111,-82.92068833329999,"5940 Green Pointe Dr S, Groveport, OH 43125, USA",0.6164623549000346,243,1,596.0,15021.20846577033,90.73213167243824
7992,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 12:11:19,38.0049236667,-85.705599,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5734207473459,358,0,117.0,34.98157828668658,1.0763562549749717
7993,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 12:20:54,38.0059547424,-85.7062683105,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5421487169286,359,0,575.0,128.81796698689286,0.8065124889614161
7994,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 13:22:04,38.005191803,-85.70639038089999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.60602950985515,360,0,3670.0,85.53336771320839,0.08390194108107635
7995,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 14:02:45,38.0048694928,-85.7055897101,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5767728360024,361,0,2441.0,78.80152874293486,0.11621692071878965
7996,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 14:04:29,38.0059661865,-85.7068023682,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5765697224501,362,0,104.0,161.79065961278258,5.600445909673243
7997,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 14:14:37,38.0059280396,-85.70682525630001,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.58087139010837,363,0,608.0,4.69336255135661,0.027789646685664138
7998,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 14:16:37,38.0059661865,-85.7070541382,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5931924450997,364,0,120.0,20.503778072676052,0.6151133421802816
7999,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 14:23:57,38.0061454773,-85.70579528809999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.4969672875907,365,0,440.0,112.11733810900577,0.9173236754373199
8000,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 14:27:51,38.0063285828,-85.7070846558,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.5687001146379,366,0,234.0,114.82455562437305,1.7665316249903547
8001,sensitech-AD100106,JNJSHPJOM-HZ1031,2020-07-28 14:42:19,38.0056343079,-85.70690917969999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",316.6079001494207,367,0,868.0,78.74059285926172,0.3265738874347261
